querytime,id,occupancy,from,to,train_series,train_direction,train_type
2017-02-22 17:35:17+01:00,-1,medium,8881000,8863008,3800,away,IC
2017-02-22 18:17:29+01:00,-1,medium,8812005,8813003,2800,back,IC
2017-02-22 18:45:26+01:00,-1,low,8821121,8814001,3300,back,IC
2017-02-22 21:08:51+01:00,-1,low,8891157,8891009,7000,away,P
2017-02-22 21:08:58+01:00,-1,medium,8891157,8891009,7000,away,P
2017-02-23 08:07:15+01:00,-1,low,8893120,8893252,700,away,L
2017-02-23 08:12:04+01:00,-1,high,8894201,8893120,700,away,IC
2017-02-23 08:12:09+01:00,-1,high,8894201,8893120,700,away,IC
2017-02-23 11:47:07+01:00,-1,low,8892007,8814001,500,away,IC
2017-02-23 14:08:58+01:00,-1,low,8812005,8833001,500,away,IC
2017-02-23 15:03:02+01:00,-1,low,8821006,8821717,2900,away,L
2017-02-23 16:27:35+01:00,-1,low,8892007,8892080,8900,back,P
2017-02-23 17:34:01+01:00,-1,high,8831039,8831005,1500,away,IC
2017-02-23 17:34:05+01:00,-1,high,8831807,8831039,1500,away,IC
2017-02-23 17:34:10+01:00,-1,high,8833605,8831807,1500,away,IC
2017-02-23 17:34:14+01:00,-1,high,8833308,8833605,1500,away,IC
2017-02-23 17:34:19+01:00,-1,high,8833001,8833308,1500,away,IC
2017-02-23 17:34:23+01:00,-1,high,8833001,8833308,1500,away,IC
2017-02-23 17:34:27+01:00,-1,high,8833001,8833308,1500,away,IC
2017-02-23 17:34:31+01:00,-1,high,8833001,8833308,1500,away,IC
2017-02-23 17:34:36+01:00,-1,high,8833001,8833308,1500,away,IC
2017-02-23 17:34:41+01:00,-1,high,8831039,8831005,1500,away,IC
2017-02-23 17:34:45+01:00,-1,high,8831039,8831005,1500,away,IC
2017-02-23 17:34:50+01:00,-1,high,8831039,8831005,1500,away,IC
2017-02-23 17:34:56+01:00,-1,high,8831039,8831005,1500,away,IC
2017-02-23 17:35:00+01:00,-1,high,8831039,8831005,1500,away,IC
2017-02-23 17:35:04+01:00,-1,high,8831039,8831005,1500,away,IC
2017-02-23 17:35:08+01:00,-1,high,8831039,8831005,1500,away,IC
2017-02-23 17:35:13+01:00,-1,high,8831039,8831005,1500,away,IC
2017-02-23 17:59:44+01:00,-1,high,8813003,8833001,400,away,IC
2017-02-23 18:28:17+01:00,-1,high,8895802,8812211,61500,back,S
2017-02-23 18:34:02+01:00,-1,high,8841202,8812005,500,back,IC
2017-02-23 18:52:27+01:00,-1,high,8891009,8891702,1800,back,IC
2017-02-23 19:28:39+01:00,-1,high,8832409,8832433,4300,back,IC
2017-02-23 19:28:43+01:00,-1,high,8832433,8832458,4300,back,IC
2017-02-23 19:28:48+01:00,-1,high,8821717,8821600,4300,back,IC
2017-02-23 19:28:58+01:00,-1,low,8896008,8892601,2300,away,IC
2017-02-23 19:29:00+01:00,-1,high,8821121,8821006,4300,back,IC
2017-02-23 19:45:18+01:00,-1,high,8821402,8400526,2500,away,L
2017-02-23 20:06:53+01:00,-1,medium,8873122,8872009,3900,back,IC
2017-02-23 21:20:27+01:00,-1,low,8814001,8811304,2400,away,IC
2017-02-23 22:09:52+01:00,-1,low,8814001,8891009,3700,back,IC
2017-02-23 22:09:59+01:00,-1,low,8819406,8814001,3700,back,IC
2017-02-23 22:50:27+01:00,-1,low,8822004,8813003,2000,back,IC
2017-02-24 07:57:33+01:00,-1,high,8821121,8812005,3300,back,IC
2017-02-24 07:57:40+01:00,-1,medium,8812005,8866175,3300,back,IC
2017-02-24 08:13:04+01:00,-1,medium,8821311,8821006,11700,away,S
2017-02-24 10:44:54+01:00,-1,low,8832334,8831005,4400,away,IC
2017-02-24 12:03:03+01:00,-1,medium,8813003,8894508,3200,away,IC
2017-02-24 12:13:47+01:00,-1,low,8831401,8833001,2400,back,L
2017-02-24 12:13:57+01:00,-1,low,8831401,8833001,2400,back,L
2017-02-24 12:55:26+01:00,-1,low,8811163,8811916,4000,back,IC
2017-02-24 12:59:20+01:00,-1,medium,8892007,8892205,3600,back,IC
2017-02-24 13:07:20+01:00,-1,high,8892007,8892205,8000,away,P
2017-02-24 13:48:40+01:00,-1,low,8819406,8833001,2600,away,IC
2017-02-24 14:01:15+01:00,-1,low,8893401,8822160,500,away,L
2017-02-24 15:19:27+01:00,-1,low,8886009,8883436,1900,away,IC
2017-02-24 16:22:33+01:00,-1,high,8833209,8831401,2200,away,IC
2017-02-24 16:27:19+01:00,-1,medium,8813003,8896149,400,back,IC
2017-02-24 16:36:28+01:00,-1,medium,8814001,8892007,400,back,IC
2017-02-24 16:57:46+01:00,-1,low,8814209,8814241,11900,away,S
2017-02-24 16:57:51+01:00,-1,low,8814209,8814001,11900,away,S
2017-02-24 17:02:53+01:00,-1,medium,8821006,8812005,4500,back,IC
2017-02-24 17:18:38+01:00,-1,medium,8892007,8891702,400,back,IC
2017-02-24 17:44:09+01:00,-1,low,8893401,8822004,4100,away,IC
2017-02-24 17:59:14+01:00,-1,low,8812005,8812070,32200,away,S
2017-02-24 18:34:30+01:00,-1,medium,8833233,8831401,2400,away,L
2017-02-24 20:52:57+01:00,-1,low,8883311,8895612,61500,back,S
2017-02-24 21:54:20+01:00,-1,high,8892007,8891009,2200,back,IC
2017-02-24 21:54:32+01:00,-1,high,8891009,8891405,1800,back,IC
2017-02-25 09:08:49+01:00,-1,medium,8822004,8811189,3300,back,IC
2017-02-25 09:08:53+01:00,-1,medium,8821121,8821238,3300,back,IC
2017-02-25 11:43:37+01:00,-1,low,8821337,8821006,11700,away,S
2017-02-25 14:28:29+01:00,-1,low,8896008,8819406,700,back,IC
2017-02-25 17:38:50+01:00,-1,low,8892007,8894201,700,back,IC
2017-02-25 18:42:14+01:00,-1,low,8821857,8821832,2800,back,L
2017-02-26 10:11:59+01:00,-1,medium,8814001,8895208,9300,back,THA
2017-02-26 12:33:53+01:00,-1,low,8814001,8892007,500,back,IC
2017-02-26 13:34:47+01:00,-1,low,8895802,8812252,2300,away,IC
2017-02-26 13:34:56+01:00,-1,medium,8895802,8812252,2300,away,IC
2017-02-26 13:36:36+01:00,-1,medium,8895802,8812252,2300,away,IC
2017-02-26 14:44:11+01:00,-1,high,8821006,8822251,11700,back,S
2017-02-26 15:22:54+01:00,-1,low,8812047,8812005,102000,back,S
2017-02-26 15:32:18+01:00,-1,low,8892007,8891660,1500,back,IC
2017-02-26 18:53:19+01:00,-1,medium,8841004,8833001,5300,back,IC
2017-02-26 19:20:29+01:00,-1,medium,8884335,8814001,1700,away,IC
2017-02-26 20:52:44+01:00,-1,low,8831005,8832375,1500,away,IC
2017-02-26 20:52:58+01:00,-1,medium,8833001,8831005,1500,away,IC
2017-02-26 22:15:34+01:00,-1,low,8813003,8883113,1700,back,IC
2017-02-26 22:47:27+01:00,-1,high,8727100,8814001,9300,back,THA
2017-02-27 06:09:18+01:00,-1,low,8894151,8892007,700,away,IC
2017-02-27 06:09:26+01:00,-1,high,8892007,8814001,700,away,IC
2017-02-27 07:46:16+01:00,-1,medium,8813003,8812005,2800,away,IC
2017-02-27 07:59:02+01:00,-1,low,8811304,8811916,7600,away,P
2017-02-27 07:59:06+01:00,-1,low,8811601,8811304,7600,away,P
2017-02-27 08:36:52+01:00,-1,high,8892007,8819406,3600,away,IC
2017-02-27 09:33:40+01:00,-1,high,8819406,8831005,2600,away,IC
2017-02-27 09:33:45+01:00,-1,high,8831005,8832243,2600,away,IC
2017-02-27 09:43:48+01:00,-1,high,8822004,8813003,2000,back,IC
2017-02-27 11:12:45+01:00,-1,medium,8894508,8892007,700,away,IC
2017-02-27 11:51:41+01:00,-1,low,8821600,8821006,2800,back,L
2017-02-27 13:28:34+01:00,-1,low,8895505,8814001,61500,away,S
2017-02-27 15:35:07+01:00,-1,low,8811916,8811171,53300,away,S
2017-02-27 15:35:12+01:00,-1,low,8811171,8811106,53300,away,S
2017-02-27 15:35:16+01:00,-1,low,8811106,8811163,53300,away,S
2017-02-27 15:35:22+01:00,-1,low,8811163,8811155,53300,away,S
2017-02-27 15:35:26+01:00,-1,low,8811155,8811189,53300,away,S
2017-02-27 15:35:31+01:00,-1,low,8811189,8822269,53300,away,S
2017-02-27 15:41:21+01:00,-1,low,8831765,8831005,1500,back,IC
2017-02-27 16:13:57+01:00,-1,high,8833001,8831401,2400,away,L
2017-02-27 16:26:44+01:00,-1,high,8833001,8831401,2400,away,L
2017-02-27 16:43:18+01:00,-1,high,8832334,8821006,4400,back,IC
2017-02-27 18:11:50+01:00,-1,high,8814001,8892007,1500,back,IC
2017-02-27 19:22:28+01:00,-1,low,8821444,8821063,2500,back,L
2017-02-28 02:06:58+01:00,-1,low,8896909,8896800,2300,back,IC
2017-02-28 02:07:16+01:00,-1,high,8896008,8813003,800,away,IC
2017-02-28 02:07:20+01:00,-1,low,8896008,8813003,800,away,IC
2017-02-28 07:17:48+01:00,-1,low,8841202,8812005,7400,back,P
2017-02-28 07:20:26+01:00,-1,low,8814001,8813003,7000,away,P
2017-02-28 07:34:52+01:00,-1,medium,8822343,8813003,7200,away,P
2017-02-28 08:29:07+01:00,-1,low,8814001,8841004,0,away,ICE
2017-02-28 09:35:35+01:00,-1,low,8831401,8833209,2200,back,IC
2017-02-28 11:02:19+01:00,-1,low,8821006,8814001,3300,back,IC
2017-02-28 13:29:11+01:00,-1,low,8896008,8891314,2300,back,IC
2017-02-28 16:19:53+01:00,-1,high,8863008,8841525,2400,away,IC
2017-02-28 17:04:20+01:00,-1,medium,8812005,8821006,3300,away,IC
2017-02-28 20:41:59+01:00,-1,medium,8863008,8814001,2400,back,IC
2017-02-28 20:42:09+01:00,-1,medium,8863008,8814001,2400,back,IC
2017-02-28 20:42:15+01:00,-1,medium,8863008,8814001,2100,back,IC
2017-02-28 21:30:49+01:00,-1,medium,8841525,8841558,5500,away,L
2017-03-12 10:32:59+01:00,0,,8892007,8891140,1500,back,IC
2017-03-12 11:31:41+01:00,1,,8863008,8863404,3800,away,IC
2017-03-12 11:31:49+01:00,2,,8863404,8843406,3800,away,IC
2017-03-12 20:39:18+01:00,3,,8821121,8892007,700,away,IC
2017-03-12 21:19:25+01:00,4,,8831401,8833001,2600,back,IC
2017-03-12 22:49:20+01:00,5,,8892007,8891009,500,back,IC
2017-03-13 05:23:53+01:00,6,,8886348,8814001,3200,away,IC
2017-03-13 05:50:40+01:00,7,,8883311,8814001,3200,away,IC
2017-03-13 06:34:28+01:00,8,,8813003,8811213,23600,away,S
2017-03-13 06:40:49+01:00,9,,8812005,8811007,23600,away,S
2017-03-13 06:50:44+01:00,10,,8812005,8811007,23600,away,S
2017-03-13 06:50:49+01:00,11,,8811007,8811130,23600,away,S
2017-03-13 06:50:53+01:00,12,,8811130,8811213,23600,away,S
2017-03-13 06:50:56+01:00,13,,8811213,8811221,23600,away,S
2017-03-13 07:47:18+01:00,14,,8892452,8892007,7900,back,P
2017-03-13 08:34:28+01:00,15,,8894508,8894672,2700,back,
2017-03-13 09:28:47+01:00,16,,8892007,8814001,2800,away,IC
2017-03-13 09:29:14+01:00,17,,8822004,8821121,9200,away,IC
2017-03-13 13:14:18+01:00,18,,8833001,8812005,400,back,IC
2017-03-13 13:50:02+01:00,19,,8894508,8892007,17200,away,TRN
2017-03-13 14:43:30+01:00,20,,8891645,8812005,1600,away,IC
2017-03-13 15:26:50+01:00,21,,8727100,8821006,9300,away,THA
2017-03-13 15:59:21+01:00,22,,8821006,8892007,700,away,IC
2017-03-13 15:59:42+01:00,23,,8821006,8892007,700,away,IC
2017-03-13 16:33:00+01:00,24,,8813003,8896149,400,back,IC
2017-03-13 17:37:20+01:00,25,,8812005,8811916,2100,away,IC
2017-03-13 17:38:44+01:00,26,,8895802,8892338,3600,back,IC
2017-03-13 18:22:05+01:00,27,,8833001,8833308,8300,away,P
2017-03-13 20:28:31+01:00,28,,8833001,8812005,500,back,IC
2017-03-13 20:28:36+01:00,29,,8833001,8812005,500,back,IC
2017-03-14 06:54:39+01:00,30,,8891140,8892007,2800,away,IC
2017-03-14 07:56:39+01:00,31,,8814308,8813003,7700,back,P
2017-03-14 07:57:21+01:00,32,,8814308,8814001,7700,back,
2017-03-14 08:08:40+01:00,33,,8833209,8819406,2600,back,IC
2017-03-14 08:12:38+01:00,34,,8814001,8892007,400,back,IC
2017-03-14 08:15:21+01:00,35,,8892007,8814001,500,away,IC
2017-03-14 09:00:03+01:00,36,,8892007,8813003,400,away,IC
2017-03-14 09:43:17+01:00,37,,8821337,8821006,11900,away,S
2017-03-01 06:46:07+01:00,38,,8812070,8812005,37000,back,S
2017-03-01 06:47:00+01:00,39,,8812070,8812005,37000,back,S
2017-03-01 06:47:07+01:00,40,,8812070,8812062,37000,back,S
2017-03-01 06:47:11+01:00,41,,8812062,8812047,37000,back,S
2017-03-01 06:51:29+01:00,42,,8812062,8812005,37000,back,S
2017-03-01 07:17:37+01:00,43,,8821121,8812005,4500,back,IC
2017-03-01 07:19:05+01:00,44,,8821006,8727100,9300,away,THA
2017-03-01 08:03:18+01:00,45,,8883311,8814001,61500,away,S
2017-03-01 09:32:18+01:00,46,,8811148,8811007,11700,back,S
2017-03-01 12:16:43+01:00,47,,8841004,8842002,400,away,IC
2017-03-01 12:16:47+01:00,48,,8842002,8844206,400,away,IC
2017-03-01 12:16:51+01:00,49,,8844206,8844008,400,away,IC
2017-03-01 12:16:55+01:00,50,,8844008,8844503,400,away,IC
2017-03-01 12:19:53+01:00,51,,8812005,8885001,2400,back,IC
2017-03-01 12:56:26+01:00,52,,8833001,8833209,2800,back,L
2017-03-01 16:49:20+01:00,53,,8813003,8814001,1500,back,IC
2017-03-01 16:49:41+01:00,54,,8813003,8814001,500,back,IC
2017-03-01 17:40:43+01:00,55,,8821006,8821311,11700,back,S
2017-03-01 18:12:33+01:00,56,,8814001,8814308,1900,back,IC
2017-03-01 18:16:20+01:00,57,,8821535,8821071,3300,back,IC
2017-03-01 18:18:03+01:00,58,,8861200,8811601,2400,back,IC
2017-03-01 18:42:55+01:00,59,,8831401,8814001,2200,back,IC
2017-03-01 18:50:36+01:00,60,,8886009,8886348,1900,back,IC
2017-03-02 06:12:35+01:00,61,,8821311,8822004,11700,back,S
2017-03-02 07:45:21+01:00,62,,8822343,8813003,7200,away,P
2017-03-02 10:02:40+01:00,63,,8844008,8841525,5200,back,L
2017-03-02 10:04:16+01:00,64,,8814001,8727100,9300,away,THA
2017-03-02 12:12:21+01:00,65,,8833001,8833209,2800,back,L
2017-03-02 15:12:33+01:00,66,,8814266,8814001,11900,away,S
2017-03-02 16:43:08+01:00,67,,8811916,8811304,818600,away,S
2017-03-02 18:03:10+01:00,68,,8831401,8831005,8300,away,P
2017-03-02 18:05:00+01:00,69,,8813003,8892007,500,back,IC
2017-03-02 19:03:22+01:00,70,,8893559,8892007,4100,back,IC
2017-03-02 19:03:26+01:00,71,,8893401,8893559,4100,back,IC
2017-03-02 19:03:29+01:00,72,,8822004,8822111,4100,back,IC
2017-03-02 19:03:33+01:00,73,,8822111,8893401,4100,back,IC
2017-03-02 19:56:00+01:00,74,,8892205,8892007,3600,away,IC
2017-03-02 20:42:52+01:00,75,,8814209,8811189,11700,away,S
2017-03-02 22:49:38+01:00,76,,8864501,8814001,2100,back,IC
2017-03-03 06:49:16+01:00,77,,8812070,8812062,37000,back,S
2017-03-03 06:49:20+01:00,78,,8812062,8812047,37000,back,S
2017-03-03 06:49:27+01:00,79,,8812047,8812021,37000,back,S
2017-03-03 06:49:31+01:00,80,,8812021,8812005,37000,back,S
2017-03-03 06:49:35+01:00,81,,8812005,8813003,37000,back,S
2017-03-03 07:17:42+01:00,82,,8892007,8814001,7000,away,P
2017-03-03 12:34:14+01:00,83,,8814126,8814001,11900,away,S
2017-03-03 12:34:22+01:00,84,,8814001,8883311,11900,away,S
2017-03-03 13:30:17+01:00,85,,8881000,8841525,3800,away,IC
2017-03-03 14:14:41+01:00,86,,8883808,8814001,3400,away,IC
2017-03-03 14:16:18+01:00,87,,8882206,8871100,3800,away,
2017-03-03 14:16:21+01:00,88,,8871100,8872009,3800,away,
2017-03-03 14:16:25+01:00,89,,8872009,8874005,3800,away,
2017-03-03 14:23:10+01:00,90,,8821121,8821006,2000,away,IC
2017-03-03 14:23:20+01:00,91,,8822004,8821121,2000,away,IC
2017-03-03 14:36:24+01:00,92,,8894508,8894672,3000,away,IC
2017-03-03 14:36:29+01:00,93,,8832409,8821121,4300,back,IC
2017-03-03 14:36:34+01:00,94,,8821121,8894508,4300,back,IC
2017-03-03 15:18:20+01:00,95,,8814001,8812047,3200,away,IC
2017-03-03 15:51:11+01:00,96,,8812005,8812070,32200,away,S
2017-03-03 15:51:25+01:00,97,,8812005,8812021,32200,away,S
2017-03-03 15:51:29+01:00,98,,8812021,8812047,32200,away,S
2017-03-03 16:04:27+01:00,99,,8812047,8812062,32200,away,S
2017-03-03 16:04:31+01:00,100,,8812062,8812070,32200,away,S
2017-03-03 16:04:34+01:00,101,,8812070,8812112,32200,away,S
2017-03-03 16:55:22+01:00,102,,8892007,8892205,3600,back,IC
2017-03-03 17:50:46+01:00,103,,8892007,8896149,700,away,IC
2017-03-03 18:40:47+01:00,104,,8814001,8883113,1700,back,IC
2017-03-03 18:44:39+01:00,105,,8892007,8892080,400,back,IC
2017-03-03 20:00:33+01:00,106,,8874609,8863008,900,away,IC
2017-03-03 21:59:16+01:00,107,,8821600,8821816,2800,away,L
2017-03-04 07:34:56+01:00,108,,8895836,8814001,2200,away,IC
2017-03-04 16:35:22+01:00,109,,8892007,8814001,1500,away,IC
2017-03-04 18:48:49+01:00,110,,8831005,8831401,2600,back,IC
2017-03-04 19:56:08+01:00,111,,8821006,8821121,3300,back,
2017-03-04 20:55:15+01:00,112,,8821121,8821519,2600,back,IC
2017-03-05 09:39:29+01:00,113,,8894508,8821121,700,back,IC
2017-03-05 09:41:42+01:00,114,,8821006,8821121,1800,back,IC
2017-03-05 10:33:00+01:00,115,,8861549,8811601,6200,back,L
2017-03-05 10:55:09+01:00,116,,8813003,8814001,3100,back,IC
2017-03-05 13:54:17+01:00,117,,8892007,8895505,1800,away,L
2017-03-05 13:55:12+01:00,118,,8814001,8400058,9200,away,IC
2017-03-05 18:17:16+01:00,119,,8863008,8861200,2100,back,IC
2017-03-05 18:17:52+01:00,120,,8866001,8863008,2100,back,IC
2017-03-05 18:48:54+01:00,121,,8892452,8892403,3600,away,IC
2017-03-05 19:41:56+01:00,122,,8894201,8821006,700,back,IC
2017-03-05 20:38:40+01:00,123,,8821121,8892007,700,away,IC
2017-03-05 21:02:19+01:00,124,,8864006,8863008,2100,back,IC
2017-03-06 02:08:41+01:00,125,,8812005,8833001,500,away,IC
2017-03-06 02:08:45+01:00,126,,8833001,8841004,500,away,IC
2017-03-06 04:00:30+01:00,127,,8831765,8813003,1500,back,IC
2017-03-06 07:45:12+01:00,128,,8814209,8814258,7700,away,P
2017-03-06 07:45:18+01:00,129,,8814258,8814001,7700,away,P
2017-03-06 07:46:41+01:00,130,,8893120,8821006,700,back,IC
2017-03-06 07:59:40+01:00,131,,8894201,8894508,700,back,IC
2017-03-06 08:43:02+01:00,132,,8892007,8812005,400,away,IC
2017-03-06 09:07:46+01:00,133,,8831005,8812005,2200,back,IC
2017-03-06 12:06:48+01:00,134,,8813003,8833308,1500,away,IC
2017-03-06 16:21:07+01:00,135,,8821121,8822004,2000,back,IC
2017-03-06 16:21:46+01:00,136,,8812005,8813003,2000,back,IC
2017-03-06 16:47:25+01:00,137,,8896008,8896925,2300,back,IC
2017-03-06 16:57:52+01:00,138,,8811601,8811411,2500,back,IC
2017-03-06 16:57:59+01:00,139,,8861200,8811601,2500,back,IC
2017-03-06 16:58:10+01:00,140,,8863008,8861200,2500,back,IC
2017-03-06 17:11:40+01:00,141,,8833001,8833209,2800,back,L
2017-03-06 17:24:52+01:00,142,,8833209,8831401,2200,away,IC
2017-03-06 19:51:57+01:00,143,,8892007,8813003,400,away,IC
2017-03-06 20:59:41+01:00,144,,8863008,8814001,2100,back,IC
2017-03-07 07:56:23+01:00,145,,8896149,8813003,400,away,IC
2017-03-07 08:22:01+01:00,146,,8813003,8866001,2100,away,IC
2017-03-07 08:29:46+01:00,147,,8814001,8814126,11900,back,S
2017-03-07 09:32:34+01:00,148,,8831401,8833001,2400,back,L
2017-03-07 15:34:27+01:00,149,,8814001,8883311,3200,back,IC
2017-03-07 16:01:51+01:00,150,,8832045,8821006,4400,back,IC
2017-03-07 16:52:57+01:00,151,,8814001,8833209,2200,away,IC
2017-03-07 17:41:12+01:00,152,,8811189,8822269,53300,away,S
2017-03-07 17:59:33+01:00,153,,8833001,8833209,2800,back,L
2017-03-07 18:02:36+01:00,154,,8812005,8812021,32200,away,S
2017-03-07 18:02:40+01:00,155,,8812021,8812047,32200,away,S
2017-03-07 18:02:44+01:00,156,,8812047,8812062,32200,away,S
2017-03-07 18:02:47+01:00,157,,8812062,8812070,32200,away,S
2017-03-07 18:02:52+01:00,158,,8812070,8812112,32200,away,S
2017-03-07 18:26:14+01:00,159,,8833209,8831401,2200,away,IC
2017-03-08 07:38:37+01:00,160,,8814308,8813003,1900,away,IC
2017-03-08 07:51:06+01:00,161,,8812062,8812047,32200,back,S
2017-03-08 08:08:41+01:00,162,,8822004,8814001,3400,back,IC
2017-03-08 12:43:27+01:00,163,,8814464,8811304,53300,away,S
2017-03-08 16:47:09+01:00,164,,8813003,8896149,400,back,IC
2017-03-08 17:22:31+01:00,165,,8813003,8814308,1700,back,IC
2017-03-08 18:32:07+01:00,166,,8822004,8814001,2000,back,IC
2017-03-08 20:58:11+01:00,167,,8814001,8833001,500,away,IC
2017-03-09 06:55:53+01:00,168,,8892007,8814001,2800,away,IC
2017-03-09 07:18:45+01:00,169,,8841004,8812005,400,back,IC
2017-03-09 07:35:04+01:00,170,,8896149,8813003,400,away,IC
2017-03-09 07:46:06+01:00,171,,8811304,8811916,83900,back,S
2017-03-09 07:51:37+01:00,172,,8883311,8814001,3200,away,IC
2017-03-09 08:17:10+01:00,173,,8812005,8819406,2800,away,IC
2017-03-09 12:13:22+01:00,174,,8813003,8895802,2200,back,IC
2017-03-09 14:59:40+01:00,175,,8842846,8841525,5500,back,L
2017-03-09 15:25:45+01:00,176,,8814126,8814001,11900,away,S
2017-03-09 15:25:50+01:00,177,,8814001,8883311,11900,away,S
2017-03-09 15:41:05+01:00,178,,8814001,8883311,3200,back,IC
2017-03-09 15:45:38+01:00,179,,8814001,8883311,61500,back,S
2017-03-09 16:49:00+01:00,180,,8813003,8812005,2000,away,IC
2017-03-09 17:05:42+01:00,181,,8812005,8822004,2000,away,IC
2017-03-09 17:05:47+01:00,182,,8822004,8821121,2000,away,IC
2017-03-09 17:20:06+01:00,183,,8814001,8822004,11700,away,S
2017-03-09 17:20:33+01:00,184,,8822004,8821121,2000,away,IC
2017-03-09 17:50:50+01:00,185,,8822004,8822459,11700,away,S
2017-03-09 17:59:43+01:00,186,,8812005,8812021,32200,away,S
2017-03-09 17:59:47+01:00,187,,8812021,8812047,32200,away,S
2017-03-09 17:59:51+01:00,188,,8812062,8812070,32200,away,S
2017-03-09 17:59:56+01:00,189,,8812070,8812112,32200,away,S
2017-03-09 18:11:25+01:00,190,,8821600,8821964,3400,away,IC
2017-03-09 18:11:52+01:00,191,,8821600,8821964,3400,away,IC
2017-03-09 18:12:51+01:00,192,,8812005,8892007,1500,back,IC
2017-03-09 22:36:27+01:00,193,,8821006,8812005,3300,back,IC
2017-03-09 23:10:27+01:00,194,,8811189,8812005,3300,back,IC
2017-03-09 23:23:49+01:00,195,,8812005,8819406,3600,away,IC
2017-03-10 07:50:12+01:00,196,,8895802,8812005,37900,away,S
2017-03-10 08:06:34+01:00,197,,8821006,8813003,3100,back,IC
2017-03-10 10:46:07+01:00,198,,8821121,8822004,9200,away,IC
2017-03-10 13:45:31+01:00,199,,8892007,8895000,2200,away,IC
2017-03-10 14:37:41+01:00,200,,8832433,8831005,4300,away,IC
2017-03-10 16:59:02+01:00,201,,8892007,8892601,1800,away,IC
2017-03-10 17:25:17+01:00,202,,8813003,8812005,4500,away,IC
2017-03-10 18:02:00+01:00,203,,8813003,8814001,23700,back,S
2017-03-10 18:12:30+01:00,204,,8821121,8821196,1800,back,IC
2017-03-10 18:12:35+01:00,205,,8821006,8821121,1800,back,IC
2017-03-10 18:26:19+01:00,206,,8892007,8894508,700,back,IC
2017-03-10 18:26:28+01:00,207,,8892007,8893120,700,back,IC
2017-03-10 18:30:59+01:00,208,,8841004,8814001,9400,away,THA
2017-03-10 18:31:41+01:00,209,,8841004,8814001,500,back,IC
2017-03-10 21:43:15+01:00,210,,8819406,8821238,9200,away,IC
2017-03-11 08:11:50+01:00,211,,8843307,8841004,3800,away,IC
2017-03-11 12:47:47+01:00,212,,8891009,8891702,1800,back,IC
2017-03-11 13:35:48+01:00,213,,8896396,8896149,12700,back,IC
2017-03-11 13:36:57+01:00,214,,8833001,8819406,2600,back,IC
2017-03-11 13:37:02+01:00,215,,8833001,8819406,2600,back,IC
2017-03-11 13:38:16+01:00,216,,8896396,8896149,12700,back,IC
2017-03-11 14:09:33+01:00,217,,8883212,8882107,3300,back,IC
2017-03-11 14:09:43+01:00,218,,8883808,8882107,3300,back,IC
2017-03-11 14:36:25+01:00,219,,8892007,8891009,3000,away,IC
2017-03-12 02:31:02+01:00,220,,8891009,8891702,500,back,IC
2017-03-14 10:03:10+01:00,221,,8893120,8892007,3000,away,IC
2017-03-14 16:28:09+01:00,222,,8893120,8894508,3000,back,IC
2017-03-14 16:44:45+01:00,223,,8895802,8892007,61500,back,S
2017-03-14 16:44:51+01:00,224,,8895802,8892007,61500,back,S
2017-03-14 16:54:51+01:00,225,,8814001,8813003,2200,away,IC
2017-03-14 16:54:55+01:00,226,,8813003,8812005,2200,away,IC
2017-03-14 16:55:00+01:00,227,,8812005,8833209,2200,away,IC
2017-03-14 16:55:04+01:00,228,,8812005,8833209,2200,away,IC
